"id","ngram","ngramids","corpus_sum","ngram_length","specificity","in_degree","out_degree","cluster","n_types"
"1009","0x2ecc","Structural engineering","{864894}",30241901,2,3.6029221139513e-06,215,194,1,2
"1010","0x2ecf3","Static VAR compensator","{6595469,6526179,51350782}",30241901,3,1.64510783316267e-06,13,33,4,0
"1011","0x2ee07","Fiber bundle","{1899418,2141516,1870957,7133037}",30241901,2,7.67220184402688e-07,128,118,7,1
"1012","0x2eed7d","Integral element","{145410}",30241901,2,1.46785715753571e-07,10,0,7,1
"1013","0x2efa3","Iron oxide","{486055,2050322}",30241901,2,1.42795144378679e-08,298,36,3,1
"1014","0x2efaa","Pumped-storage hydroelectricity","{80632180,105834911}",30241901,3,4.15193881702959e-06,122,75,2,1
"1015","0x2efb8","Wind power","{42533347,42547460,11051713,25836263,55739,42525020,35843637,42530099,2010500,123755}",30241901,2,0.0275847514558358,387,272,2,1
"1016","0x2f0140","Generation time","{5137711}",30241901,2,3.02745538741741e-07,13,0,9,0
"1017","0x2f062","Strength of materials","{7780691,117001,115483,947881}",30241901,2,3.52314187641916e-07,127,67,1,1
"1018","0x2f075","Electric power industry","{1491319,24612971}",30241901,3,9.23875127497975e-06,40,104,4,1
"1019","0x2f079","Open-source software","{21160338}",30241901,2,2.93571431507143e-07,443,138,9,1
"1020","0x2f15","Building","{3115427}",30241901,2,1.84530614090204e-07,399,116,1,2
"1021","0x2f1ed","Electric vehicle","{18481588,15396014,18573550}",30241901,2,3.39210687665816e-07,235,368,2,1
"1022","0x2f2673","Photoelectric sensor","{2937704}",30241901,2,2.8918976835032e-08,9,0,4,0
"1023","0x2f29a","Confidence interval","{286325,612228,4221544,286322,16275177}",30241901,2,1.13974791055714e-06,190,102,4,1
"1024","0x2f2b85","Boiler feedwater","{2027280}",30241901,2,3.95826649223114e-08,14,0,6,0
"1025","0x2f2c8e","Biomass heating system","{13199775}",30241901,2,2.42196430993393e-06,5,0,2,0
"1026","0x2f2f8b","Environmental scanning electron microscope","{34921365}",30241901,4,1.61464287328929e-06,6,0,9,1
"1027","0x2f3b3","Deep structure and surface structure","{7554600,43860702,1433177,2098705,7230559}",30241901,2,1.9817932815013e-06,9,20,9,0
"1028","0x2f452","Neutral country","{358167}",30241901,2,2.26351804666722e-08,233,116,9,1
"1029","0x2f6041","Kinematic chain","{7411482}",30241901,2,3.24008603335643e-08,13,0,5,0
"1030","0x2f707","Edge detection","{23925921}",30241901,2,1.69962407714662e-07,72,60,4,0
"1031","0x2f81d2","Convective heat transfer","{1434101}",30241901,2,3.72609893835989e-07,37,0,6,1
"1032","0x2f8d6","Rate (mathematics)","{669237}",30241901,2,8.64987253547832e-08,29,57,6,1
"1033","0x2f8f39","Effective medium approximations","{5460180}",30241901,2,5.38214291096429e-07,6,0,3,0
"1034","0x2f944b","Single-blade propeller","{6003336}",30241901,2,1.61464287328929e-06,3,0,5,0
"1035","0x2fadb","Regular polygon","{1653225}",30241901,2,4.25320561744495e-07,208,153,7,1
"1036","0x2fbb8d","Vitamin C megadosage","{14642926}",30241901,2,1.25816327788776e-07,14,0,9,0
"1037","0x2fcacc","Wave farm","{8907932,42450618,28631044}",30241901,2,5.58020577008777e-06,9,0,2,1
"1038","0x2fd62e","Infrared heater","{1242017}",30241901,2,2.15285716438571e-07,8,0,2,0
"1039","0x2ff35","Compressive strength","{782323,736078}",30241901,2,5.76601439256282e-07,53,37,3,0
"1040","0x2ff930","Butt welding","{1361796}",30241901,2,9.47725164756755e-07,6,0,5,0
"1041","0x3004ff","Structural element","{1700926,1472819,887244,587410,409227,409226}",30241901,2,1.57982780163999e-05,6,0,5,0
"1042","0x300c2d","Acetone cyanohydrin","{24053849}",30241901,2,8.80714294521429e-08,18,0,3,5
"1043","0x3016ef","Channel surface","{33557506}",30241901,2,1.08365293509348e-08,3,0,7,0
"1044","0x301e7b","Tip-speed ratio","{42528962}",30241901,2,6.20022863343086e-05,2,0,2,0
"1045","0x30236","Blood test","{492939}",30241901,2,2.51632655577551e-07,209,87,3,1
"1046","0x303149","LED lamp","{31099156}",30241901,2,3.11506663657097e-08,43,0,4,1
"1047","0x3043","Telecommunications network","{1654815,121059}",30241901,2,8.59780967412978e-08,204,43,4,0
"1048","0x305e8","Dihedral angle","{37109,347572,1470860}",30241901,2,3.86874827065354e-06,121,46,3,1
"1049","0x3062","Embedded system","{4393341,20757463}",30241901,2,6.41108199688393e-07,422,225,4,2
"1050","0x3062fe","Mature technology","{375819}",30241901,2,5.69873955278571e-07,15,0,9,0
"1051","0x3091c8","Wind engineering","{3692873,2795492,534052,6972241}",30241901,2,8.01515979122704e-05,23,0,1,0
"1052","0x3093","Property damage","{998871}",30241901,2,5.15311555305091e-08,48,48,9,0
"1053","0x309973","Polymer concrete","{15021780}",30241901,2,7.9991481795983e-07,5,0,1,0
"1054","0x30a3b2","Field system","{1929899}",30241901,2,2.17976787894054e-06,15,0,2,0
"1055","0x30a58","Soundproofing","{3422469}",30241901,2,2.6985674762495e-08,94,62,6,0
"1056","0x30b47","Internal energy","{145077}",30241901,2,7.78488528193049e-07,117,99,6,0
"1057","0x30c7f5","Optical Fiber Technology","{1004478}",30241901,3,1.38397960567653e-06,0,0,5,0
"1058","0x30ca0","Standard enthalpy of reaction","{956733}",30241901,2,5.09887223143985e-07,13,9,6,0
"1059","0x30cf92","Vehicle door","{7193011}",30241901,2,1.98725276712527e-08,62,0,5,0
"1060","0x30d57b","Dynamic loading","{3103857}",30241901,2,1.86304946917995e-07,14,0,4,1
"1061","0x30e5aa","Friction modifier","{5293629}",30241901,2,3.82919258487578e-08,4,0,1,0
"1062","0x30eea","Directional antenna","{3146199,578278}",30241901,2,1.17400778857862e-05,173,50,4,0
"1063","0x30eeb","Omnidirectional antenna","{500829,7018154}",30241901,2,7.03150928690496e-07,128,34,4,0
"1064","0x30f07","Fuel efficiency","{7304777}",30241901,2,1.47906217400545e-08,193,144,2,1
"1065","0x30f74c","Partial oxidation","{1178266}",30241901,2,3.31208794520879e-08,10,0,3,0
"1066","0x30f823","Tie line","{44532936}",30241901,2,5.81271434384143e-06,3,0,4,0
"1067","0x3105d","Schnirelmann density","{12930,1619681}",30241901,2,2.52178496479021e-07,14,32,7,0
"1068","0x31161","Electrolytic capacitor","{10807241,1533829}",30241901,2,6.25920424677828e-08,40,165,4,0
"1069","0x312053","Deep drawing","{417575}",30241901,2,1.28742288900142e-07,15,0,5,0
"1070","0x312b1d","Multi-objective optimization","{4856132}",30241901,2,1.07642858219286e-06,10,0,7,0
"1071","0x312c0","Heat sink","{714080}",30241901,2,1.02470450147805e-06,148,87,6,1
"1072","0x312e1","Rotational energy","{130454}",30241901,2,7.7099739026031e-05,27,21,2,0
"1073","0x3146","Buffer solution","{449631,1712409}",30241901,2,2.32044484784089e-07,137,77,3,0
"1074","0x3155","Transmission system","{30922,1654819}",30241901,2,3.59858497641086e-06,18,12,4,0
"1075","0x315b8a","Engine-generator","{4185279,80067}",30241901,2,7.54081860822672e-06,68,0,5,0
"1076","0x316365","Centrifugal fan","{4305968}",30241901,2,1.61195627949014e-08,34,0,5,0
"1077","0x316380","Thermal contact","{2587274}",30241901,2,4.33097836925877e-08,6,0,6,0
"1078","0x31638c","Waste oil","{101636}",30241901,2,2.37447481366071e-08,10,0,1,1
"1079","0x3166eb","Robotic arm","{596430,45178925}",30241901,2,1.08581214393053e-07,31,0,5,0
"1080","0x31707f","Melamine resin","{34944157,5871152}",30241901,2,6.44901739331519e-08,26,0,1,1
"1081","0x31710","Electrical connection","{1625854}",30241901,2,2.03703449317321e-06,21,9,4,0
"1082","0x31786","Image analysis","{2047770}",30241901,2,9.52123561644788e-08,54,58,9,2
"1083","0x319b","Carrier sense multiple access","{552077}",30241901,2,1.04170507954147e-07,18,25,4,0
"1084","0x31ad5","Modular form","{404055}",30241901,2,1.2420329794533e-07,99,108,7,0
"1085","0x31c6a","Nitrogen oxide","{716395}",30241901,2,2.27681721262884e-09,148,36,3,1
"1086","0x31d159","Realization (systems)","{7277954}",30241901,2,5.96175830137582e-07,0,0,4,0
"1087","0x31e7b9","Tangential and normal components","{2686131}",30241901,2,7.229744208758e-08,9,0,7,0
"1088","0x31fc0a","Reduction (Sweden)","{1137295}",30241901,2,7.04571435617143e-07,27,0,9,0
"1089","0x321bcb","Change detection","{2004463,2325913}",30241901,2,7.32011601136747e-07,8,0,4,0
"1090","0x32262f","Test method","{678035,599602}",30241901,2,3.35800944184947e-08,49,0,9,0
"1091","0x322b","Deadweight loss","{2080416,4069525,404396}",30241901,2,6.79849630858647e-07,51,33,9,0
"1092","0x323454","Rapid prototyping","{1361084}",30241901,2,1.27471805785996e-07,85,0,1,0
"1093","0x32444","Unit (ring theory)","{5409023,735307}",30241901,2,3.38736267123626e-07,89,52,7,1
"1094","0x324605","Transformer types","{4290345,42294970}",30241901,2,1.85591134860837e-06,10,0,4,1
"1095","0x327527","Honeycomb structure","{3115467,20150065}",30241901,2,8.12588212093396e-08,39,0,1,0
"1096","0x329e74","Balanced flow","{20873543}",30241901,2,4.84392861986786e-07,1,0,3,0
"1097","0x32aa","Atmospheric pressure","{834802,179909}",30241901,2,2.82475319085167e-07,465,71,6,1
"1098","0x32ab","Biodegradation","{1900951,3759939}",30241901,2,8.47952493631135e-08,132,82,2,0
"1099","0x32b26","Polyethylene terephthalate","{18342,43321887,1330557}",30241901,2,2.01189997479369e-08,212,145,1,6
"1100","0x32c0b","Ammonium chloride","{224977}",30241901,2,4.10850603890403e-09,171,66,3,6
"1101","0x32c7c","Pulp and paper industry","{438360,1201790}",30241901,2,2.49205330925678e-07,123,78,5,1
"1102","0x32cb3","Lift-to-drag ratio","{3051716}",30241901,2,1.86304946917995e-05,74,51,2,0
"1103","0x32cc","Climate change","{23887,207493}",30241901,2,4.1668203181659e-07,1517,239,2,2
"1104","0x32fe1","Spark gap","{1321657}",30241901,2,4.63541513623116e-06,74,109,4,0
"1105","0x330589","Air pollution","{600088,1974905,107153}",30241901,2,5.43140737696854e-07,575,0,5,1
"1106","0x330978","Precursor (chemistry)","{418261}",30241901,2,5.35240731477111e-08,109,0,3,0
"1107","0x331d28","Position sensor","{6831800,1981973}",30241901,2,6.47350460643612e-07,4,0,5,0
"1108","0x331e5","Pitch control","{8199112}",30241901,2,1.51372769370871e-05,19,20,4,0
"1109","0x33204a","Emergency bleeding control","{1295215}",30241901,2,1.69962407714662e-07,6,0,9,1
"1110","0x332f","Daylight saving time","{2682347}",30241901,2,5.59991747961602e-08,360,253,9,1
"1111","0x333ce","Power outage","{1670873,797363}",30241901,2,4.77379028691049e-06,249,57,4,1
"1112","0x334321","DVD","{3056850}",30241901,3,5.51072652999756e-09,6902,0,4,2
"1113","0x33460f","Staple (textiles)","{11733270}",30241901,2,1.29363078868875e-07,14,0,1,0
"1114","0x335782","Dynamic simulation","{18972192}",30241901,2,1.82789759240297e-07,3,0,4,1
"1115","0x3358","Direct current","{2682955,17372720,598671,116814,598664,2198486}",30241901,2,6.62164353299148e-06,1447,72,4,1
"1116","0x335c3","As the crow flies","{912898}",30241901,2,4.84392861986786e-07,121,10,2,0
"1117","0x336119","Flyback diode","{15049328}",30241901,2,9.31524734589973e-08,12,0,4,0
"1118","0x33749f","Natural gas storage","{910588}",30241901,2,1.12322982489689e-07,15,0,2,0
"1119","0x3379","Carrier frequency","{664682}",30241901,2,1.63508139067269e-08,84,14,4,1
"1120","0x338990","Optical fiber cable","{2355784}",30241901,3,2.26616543619549e-07,79,0,4,0
"1121","0x3396cd","Carbon dioxide in Earth's atmosphere","{1382875,332977,6455706,17465144}",30241901,2,1.26804414132666e-06,39,0,3,1
"1122","0x33b28","Stream bed","{598341}",30241901,2,1.24004572668617e-06,118,24,2,0
"1123","0x33b2ee","Exhaust Heat","{4416178}",30241901,2,7.84441881759977e-08,3,0,8,8
"1124","0x33c0d5","Burnup","{35124110}",30241901,2,7.45219787671978e-07,24,0,2,0
"1125","0x33c0e0","Ultrasonic transducer","{12013754}",30241901,2,5.0604013440291e-08,8,0,5,0
"1126","0x33d57","Spring (device)","{18013415,42591524,18910649}",30241901,2,8.95696860182666e-08,332,118,5,1
"1127","0x33d5e7","Enterococcus faecium","{2667648}",30241901,2,1.91838757222489e-08,12,0,9,3
"1128","0x342b87","Wells turbine","{35474317}",30241901,2,2.42196430993393e-06,3,0,2,0
"1129","0x342e4f","Transient state","{7184212,3373789}",30241901,2,1.15484390937247e-06,10,0,4,0
"1130","0x344a","Gas laws","{727957}",30241901,2,1.29171429863143e-05,39,29,6,0
"1131","0x344c","Article (grammar)","{950496}",30241901,2,6.45857149315714e-08,241,113,9,1
"1132","0x34566","Electrical substation","{2474751}",30241901,2,8.07321436644643e-07,201,80,4,1
"1133","0x3467","Fossil fuel","{903911,78459,289867,299203}",30241901,2,1.36352670510003e-06,422,153,3,1
"1134","0x346f42","Diagnostic equation","{918888}",30241901,2,4.17580053436884e-06,2,0,6,0
"1135","0x348c6","Abundant number","{716659}",30241901,2,9.59193786112447e-08,53,19,7,0
"1136","0x3495c","Leading","{22918179}",30241901,2,1.19603175799206e-07,22,23,9,0
"1137","0x34988f","Shear force","{574638,22412498,3136769}",30241901,2,6.57113256015988e-07,17,0,6,0
"1138","0x349ea","Learning curve","{16395260}",30241901,2,2.42196430993393e-06,74,57,7,0
"1139","0x34ac8e","Wood–Ljungdahl pathway","{10748563}",30241901,2,5.38214291096429e-07,1,0,9,0
"1140","0x34c6","Ring (mathematics)","{1879860,3279093}",30241901,2,7.9192293512826e-08,445,319,7,1
"1141","0x34c8c2","Military operation plan","{26036601}",30241901,2,1.93757144794714e-06,13,0,9,0
"1142","0x34ce","Geographic coordinate system","{22316,82071,13807}",30241901,2,4.14047104009638e-07,340,145,2,0
"1143","0x34df97","Power gain","{58172}",30241901,2,1.08852328536356e-07,10,0,4,0
"1144","0x34edb","Parameter (computer programming)","{2013774,6663997,257322,940141,2172828,456451,16726269,179543,16091519}",30241901,2,5.33847942186569e-06,36,74,7,0
"1145","0x34f741","Heat pump and refrigeration cycle","{1844080}",30241901,2,2.9937754140098e-07,12,0,2,0
"1146","0x34f8d","Sine wave","{4217939,305594,1458927}",30241901,2,1.05756932131886e-06,301,56,7,1
"1147","0x35057","Tidal power","{63932730,12757250}",30241901,3,5.32438332850516e-05,96,117,2,1
"1148","0x3512f","Marginal cost","{59665}",30241901,2,1.28221639937679e-06,103,38,6,0
"1149","0x3519a","Injection moulding","{51573342,2826342,337385,33044571}",30241901,2,3.47449068838939e-07,61,130,9,1
"1150","0x3531e","Irritation","{120677}",30241901,2,2.97401603675693e-08,108,64,9,1
"1151","0x353be","Inline linking","{139618}",30241901,2,1.48815011363068e-08,22,33,4,0
"1152","0x353cf2","Injection molding machine","{19123084}",30241901,3,3.07551023483674e-07,13,0,5,0
"1153","0x35552","Electrical efficiency","{629945,4911390}",30241901,2,1.43523810959048e-07,29,34,4,1
"1154","0x3563","Normal space","{1004575}",30241901,2,1.55005715835771e-06,72,70,7,0
"1155","0x35886d","Bicycle handlebar","{3077894,306119}",30241901,2,1.18144600484582e-07,66,0,5,0
"1156","0x35a110","Percolation threshold","{7288112}",30241901,2,3.39924815429323e-07,16,0,6,0
"1157","0x35c74","Discretization","{23323460}",30241901,2,6.45857149315714e-06,55,38,7,0
"1158","0x35d574","Surface water","{234812}",30241901,2,1.62064526315281e-07,104,0,2,0
"1159","0x362bf","Fatigue (material)","{10124028,2171966,34913578,3269289}",30241901,2,1.42500564276788e-05,191,157,6,0
"1160","0x3630eb","Cottrell equation","{10852945}",30241901,2,7.58180131805404e-07,5,0,3,0
"1161","0x364167","Flow velocity","{1354272,445068,1332680,19391892}",30241901,2,4.17879215266212e-06,63,0,6,0
"1162","0x36491","Environment variable","{789452,1889895,2231370}",30241901,2,3.92750969178475e-07,90,165,2,1
"1163","0x364c45","Stretch wrap","{35986618}",30241901,2,3.54866565558085e-08,11,0,5,0
"1164","0x364d2","System requirements","{497478,1480274,1604154}",30241901,2,1.4973504234522e-06,28,75,4,0
"1165","0x3663","Propulsion","{5121024}",30241901,2,5.38214291096429e-07,41,91,5,1
"1166","0x3665","Road transport","{310404,213824}",30241901,2,6.27271332069219e-07,111,159,7,2
"1167","0x36751f","Efficient energy use","{290861}",30241901,2,9.68785723973572e-07,232,0,2,2
"1168","0x367596","Performance metric","{3469018}",30241901,2,1.38617989121815e-07,23,0,9,0
"1169","0x367667","Radial turbine","{42541918,376006}",30241901,2,1.09846570277318e-05,9,0,2,0
"1170","0x368172","Core network","{330760}",30241901,2,1.59681180809885e-09,23,0,4,0
"1171","0x368ec","Carbon neutrality","{6083809}",30241901,2,1.07642858219286e-06,39,116,2,1
"1172","0x3693a","Fractionating column","{2957727,6334177}",30241901,2,6.71276139116943e-08,26,49,6,0
"1173","0x36ae74","Steam accumulator","{15925149}",30241901,2,1.19235166027516e-05,9,0,2,0
"1174","0x36b0c4","Control limits","{36188185}",30241901,2,2.84936977639286e-07,2,0,4,0
"1175","0x36ca4","Airspace","{143421}",30241901,2,9.59193786112447e-08,169,24,2,1
"1176","0x36cd","Fuzzy logic","{333580}",30241901,2,1.87204970816149e-07,156,94,4,1
"1177","0x36f3c","Road traffic safety","{48754}",30241901,2,6.33193283642857e-08,43,178,7,1
"1178","0x37263","Annulus (mathematics)","{6320458,1624227}",30241901,2,3.10673220780899e-06,60,29,7,0
"1179","0x37326","Lookup table","{1111963,13249551}",30241901,2,3.77895140557067e-07,102,74,4,0
"1180","0x374e8","Monomial","{1071365}",30241901,2,1.25004609544977e-06,72,47,7,0
"1181","0x3755f7","Work Time","{1481063}",30241901,2,1.59982963591966e-07,4,0,8,9
"1182","0x375c2","Flight control surfaces","{513372,765307,1509561,11303663}",30241901,2,3.86227682257204e-05,89,63,6,0
"1183","0x377b1","Visual meteorological conditions","{1011621}",30241901,2,2.58342859726286e-06,29,20,2,0
"1184","0x37876","BeiDou Navigation Satellite System","{1351950}",30241901,4,2.42196430993393e-06,14,59,2,0
"1185","0x37928","Phase detector","{547060}",30241901,2,1.12912089041209e-08,13,41,4,0
"1186","0x379be5","Oil bath","{3116598}",30241901,2,8.29903854452885e-07,5,0,5,0
"1187","0x37b566","Section line","{1921703}",30241901,2,1.35305268711393e-06,15,0,2,0
"1188","0x37d9af","Adhesive tape","{2334113}",30241901,2,3.12511523862442e-08,57,0,5,1
"1189","0x37ddfc","Time of arrival","{373295,1826013}",30241901,2,2.65876013440431e-07,13,0,2,0
"1190","0x37deb","Electrolytic cell","{554181}",30241901,2,3.13725946882633e-09,33,38,5,0
"1191","0x38069","Active noise control","{701034}",30241901,2,2.81623756969061e-08,34,31,4,0
"1192","0x38085e","Medical test","{1556400}",30241901,2,7.33928578767857e-08,63,0,9,0
"1193","0x38130f","Image quality","{1732473}",30241901,2,1.57015514420352e-08,7,0,4,0
"1194","0x381c6","Optimal control","{24240331,756343}",30241901,2,1.52324799366914e-06,69,60,7,0
"1195","0x383c1","Characteristic class","{62826}",30241901,2,1.87204970816149e-07,47,66,7,0
"1196","0x384ddc","Blade geometry","{52960117}",30241901,2,2.98087915068791e-06,2,0,3,1
"1197","0x3856f","Third Stage","{42391}",30241901,2,5.2794862341884e-08,16,43,8,9
"1198","0x387167","Boiler (power generation)","{3096583}",30241901,2,2.13702733229464e-07,13,0,6,0
"1199","0x3878fe","Dust reduction system","{4648636}",30241901,2,1.30916989726158e-07,7,0,5,0
"1200","0x387ac","Parasitic drag","{14482801}",30241901,2,6.05491077483482e-07,41,34,6,0
"1201","0x387b09","Steel casting","{2609374}",30241901,2,6.68128085499015e-08,7,0,3,1
